reservation_id,user_id,room_id,check_in,check_out,nights,guests,booking_date,booking_channel,status,price_per_night,total_price
1888,521,140,2023-07-17,2023-07-18,1,2,2023-07-04,mobile_app,confirmed,69.85,69.85
96,409,141,2023-07-17,2023-07-19,2,4,2023-07-01,mobile_app,confirmed,87.77,175.54
884,598,142,2023-07-17,2023-07-20,3,3,2023-06-27,mobile_app,confirmed,95.19,285.57
1139,302,143,2023-07-17,2023-07-21,4,1,2023-07-07,mobile_app,confirmed,73.99,295.98
1999,578,144,2023-07-17,2023-07-18,1,4,2023-07-15,phone,confirmed,104.69,104.69
1963,155,145,2023-07-17,2023-07-18,1,3,2023-06-23,phone,confirmed,173.59,173.59
65,451,148,2023-07-17,2023-07-18,1,3,2023-06-15,mobile_app,confirmed,92.5,92.5
1865,477,149,2023-07-17,2023-07-18,1,3,2023-06-07,mobile_app,confirmed,107.05,107.05
1126,44,2,2023-07-18,2023-07-22,4,1,2023-07-10,mobile_app,confirmed,155.72,622.87
887,229,4,2023-07-18,2023-07-22,4,4,2023-06-14,mobile_app,confirmed,147.26,589.03
950,225,5,2023-07-18,2023-07-23,5,1,2023-06-28,phone,confirmed,62.6,313.01
1690,794,7,2023-07-18,2023-07-19,1,3,2023-06-25,mobile_app,confirmed,124.61,124.61
1518,717,8,2023-07-18,2023-07-20,2,2,2023-07-03,mobile_app,confirmed,149.91,299.82
1107,645,11,2023-07-18,2023-07-19,1,2,2023-06-12,web,confirmed,168.88,168.88
1630,319,12,2023-07-18,2023-07-20,2,2,2023-07-03,phone,confirmed,172.54,345.07
369,234,13,2023-07-18,2023-07-21,3,2,2023-06-27,phone,confirmed,164.65,493.94
826,30,20,2023-07-18,2023-07-21,3,4,2023-07-11,web,confirmed,168.01,504.02
1665,268,21,2023-07-18,2023-07-19,1,3,2023-05-31,web,confirmed,172.8,172.8
1302,787,24,2023-07-18,2023-07-20,2,4,2023-06-19,phone,confirmed,113.01,226.03
678,730,27,2023-07-18,2023-07-20,2,4,2023-07-06,mobile_app,confirmed,82.81,165.62
750,781,31,2023-07-18,2023-07-24,6,4,2023-07-14,web,confirmed,157.16,942.94
1222,129,32,2023-07-18,2023-07-21,3,2,2023-06-07,mobile_app,confirmed,137.17,411.51
928,359,36,2023-07-18,2023-07-24,6,4,2023-06-26,web,confirmed,137.02,822.1
60,200,39,2023-07-18,2023-07-21,3,1,2023-06-22,web,confirmed,61.5,184.51
1538,134,41,2023-07-18,2023-07-19,1,2,2023-07-04,agency,confirmed,176.53,176.53
1181,784,45,2023-07-18,2023-07-20,2,4,2023-07-11,phone,confirmed,160.27,320.54
741,305,46,2023-07-18,2023-07-19,1,2,2023-07-10,web,confirmed,128.86,128.86
939,222,51,2023-07-18,2023-07-22,4,4,2023-06-09,mobile_app,confirmed,133.87,535.46
1440,132,52,2023-07-18,2023-07-19,1,2,2023-06-06,phone,confirmed,62.75,62.75
1705,22,55,2023-07-18,2023-07-19,1,4,2023-07-14,phone,confirmed,141.16,141.16
1614,104,59,2023-07-18,2023-07-19,1,3,2023-06-28,web,confirmed,177.74,177.74
1029,597,62,2023-07-18,2023-07-19,1,1,2023-06-08,agency,confirmed,111.73,111.73
305,526,64,2023-07-18,2023-07-24,6,3,2023-06-25,web,confirmed,179.37,1076.2
318,706,67,2023-07-18,2023-07-20,2,3,2023-05-31,mobile_app,confirmed,169.32,338.64
1590,466,70,2023-07-18,2023-07-19,1,2,2023-06-26,web,confirmed,165.97,165.97
1574,480,73,2023-07-18,2023-07-20,2,4,2023-05-24,phone,confirmed,131.71,263.42
47,71,76,2023-07-18,2023-07-19,1,4,2023-06-09,mobile_app,confirmed,67.53,67.53
656,578,77,2023-07-18,2023-07-21,3,2,2023-06-10,web,confirmed,78.68,236.05
1578,562,82,2023-07-18,2023-07-20,2,2,2023-07-04,web,confirmed,119.47,238.94
161,249,83,2023-07-18,2023-07-19,1,1,2023-06-25,agency,confirmed,117.52,117.52
1087,190,85,2023-07-18,2023-07-21,3,3,2023-06-15,mobile_app,confirmed,134.13,402.4
21,125,86,2023-07-18,2023-07-23,5,4,2023-06-09,phone,confirmed,110.43,552.13
1532,146,87,2023-07-18,2023-07-20,2,2,2023-06-17,agency,confirmed,145.45,290.9
36,29,89,2023-07-18,2023-07-23,5,3,2023-07-14,mobile_app,confirmed,101.12,505.61
181,390,92,2023-07-18,2023-07-22,4,1,2023-07-18,web,confirmed,66.03,264.13
612,601,93,2023-07-18,2023-07-20,2,4,2023-06-20,agency,confirmed,157.72,315.44
31,111,94,2023-07-18,2023-07-23,5,4,2023-05-23,mobile_app,confirmed,126.82,634.1
232,735,95,2023-07-18,2023-07-21,3,4,2023-05-28,web,confirmed,105.85,317.56
879,702,97,2023-07-18,2023-07-20,2,4,2023-06-23,phone,confirmed,168.74,337.48
223,195,101,2023-07-18,2023-07-19,1,1,2023-06-23,mobile_app,confirmed,88.75,88.75
1461,658,102,2023-07-18,2023-07-19,1,3,2023-06-12,mobile_app,confirmed,142.78,142.78
695,716,103,2023-07-18,2023-07-22,4,4,2023-05-26,web,confirmed,98.89,395.55
1300,216,105,2023-07-18,2023-07-19,1,2,2023-06-28,mobile_app,confirmed,176.48,176.48
1530,194,106,2023-07-18,2023-07-19,1,1,2023-06-20,mobile_app,confirmed,94.44,94.44
1760,111,107,2023-07-18,2023-07-19,1,4,2023-06-17,agency,confirmed,68.09,68.09
1744,687,112,2023-07-18,2023-07-19,1,3,2023-07-13,agency,confirmed,108.7,108.7
1021,706,117,2023-07-18,2023-07-20,2,4,2023-05-23,agency,confirmed,94.79,189.58
10,648,118,2023-07-18,2023-07-23,5,1,2023-05-24,mobile_app,confirmed,170.86,854.32
937,704,119,2023-07-18,2023-07-22,4,2,2023-05-30,phone,confirmed,163.29,653.16
433,42,124,2023-07-18,2023-07-20,2,2,2023-06-15,phone,confirmed,68.51,137.02
1576,289,125,2023-07-18,2023-07-20,2,3,2023-07-14,phone,confirmed,71.39,142.77
1083,387,127,2023-07-18,2023-07-21,3,2,2023-07-09,web,confirmed,111.83,335.5
525,507,128,2023-07-18,2023-07-21,3,3,2023-06-06,phone,confirmed,163.34,490.01
569,684,131,2023-07-18,2023-07-24,6,3,2023-05-24,phone,confirmed,127.68,766.08
334,129,134,2023-07-18,2023-07-19,1,3,2023-05-20,agency,confirmed,169.94,169.94
78,157,137,2023-07-18,2023-07-20,2,3,2023-06-07,agency,confirmed,65.91,131.83
533,643,140,2023-07-18,2023-07-19,1,3,2023-06-07,agency,confirmed,122.9,122.9
1050,334,144,2023-07-18,2023-07-21,3,1,2023-06-18,agency,confirmed,113.78,341.35
1491,799,145,2023-07-18,2023-07-19,1,3,2023-05-26,phone,confirmed,79.48,79.48
1561,445,148,2023-07-18,2023-07-20,2,4,2023-07-08,agency,confirmed,128.2,256.39
744,126,149,2023-07-18,2023-07-21,3,3,2023-07-09,mobile_app,confirmed,86.04,258.12
350,423,1,2023-07-19,2023-07-21,2,1,2023-06-10,web,confirmed,96.71,193.43
465,104,3,2023-07-19,2023-07-20,1,3,2023-06-08,web,confirmed,118.5,118.5
1785,268,6,2023-07-19,2023-07-20,1,3,2023-06-24,web,confirmed,70.49,70.49
160,642,7,2023-07-19,2023-07-20,1,1,2023-07-05,mobile_app,confirmed,96.03,96.03
1252,683,9,2023-07-19,2023-07-21,2,1,2023-05-28,agency,confirmed,79.85,159.71
1318,274,11,2023-07-19,2023-07-22,3,1,2023-06-06,phone,confirmed,117.8,353.4
1086,125,14,2023-07-19,2023-07-21,2,4,2023-07-05,web,confirmed,171.75,343.5
622,72,19,2023-07-19,2023-07-26,7,4,2023-05-25,phone,confirmed,153.89,1077.25
398,722,21,2023-07-19,2023-07-23,4,1,2023-07-11,web,confirmed,173.51,694.05
349,336,25,2023-07-19,2023-07-20,1,4,2023-06-15,web,confirmed,150.14,150.14
278,168,26,2023-07-19,2023-07-25,6,4,2023-07-13,agency,confirmed,110.58,663.5
464,469,28,2023-07-19,2023-07-22,3,1,2023-07-12,web,confirmed,151.65,454.96
1238,739,30,2023-07-19,2023-07-21,2,1,2023-05-29,phone,confirmed,169.23,338.46
1075,494,34,2023-07-19,2023-07-20,1,3,2023-06-23,web,confirmed,173.52,173.52
145,324,35,2023-07-19,2023-07-24,5,2,2023-05-26,phone,confirmed,116.86,584.29
1305,16,37,2023-07-19,2023-07-22,3,4,2023-05-31,web,confirmed,159.48,478.43
235,544,38,2023-07-19,2023-07-21,2,2,2023-06-28,phone,confirmed,121.96,243.93
367,253,41,2023-07-19,2023-07-20,1,3,2023-06-10,web,confirmed,66.76,66.76
740,266,42,2023-07-19,2023-07-21,2,4,2023-07-09,web,confirmed,116.55,233.1
1790,247,43,2023-07-19,2023-07-20,1,1,2023-06-10,phone,confirmed,121.86,121.86
1601,138,46,2023-07-19,2023-07-20,1,3,2023-06-24,phone,confirmed,152.8,152.8
910,20,47,2023-07-19,2023-07-22,3,1,2023-05-24,phone,confirmed,168.85,506.55
163,46,49,2023-07-19,2023-07-25,6,3,2023-07-14,mobile_app,confirmed,104.31,625.84
539,214,52,2023-07-19,2023-07-22,3,4,2023-07-07,mobile_app,confirmed,137.46,412.37
934,328,54,2023-07-19,2023-07-24,5,2,2023-06-17,agency,confirmed,144.01,720.05
100,580,55,2023-07-19,2023-07-22,3,4,2023-07-14,agency,confirmed,140.06,420.17
450,384,56,2023-07-19,2023-07-23,4,4,2023-06-09,mobile_app,confirmed,140.78,563.12
126,251,57,2023-07-19,2023-07-22,3,4,2023-06-13,phone,confirmed,92.09,276.27
319,629,59,2023-07-19,2023-07-20,1,2,2023-06-10,mobile_app,confirmed,68.9,68.9
1417,309,60,2023-07-19,2023-07-21,2,1,2023-06-20,web,confirmed,105.83,211.67
506,199,62,2023-07-19,2023-07-24,5,2,2023-06-13,phone,confirmed,164.55,822.74
1851,203,63,2023-07-19,2023-07-20,1,2,2023-06-21,agency,confirmed,100.82,100.82
519,446,66,2023-07-19,2023-07-20,1,4,2023-07-17,agency,confirmed,176.96,176.96
180,349,68,2023-07-19,2023-07-20,1,4,2023-06-10,phone,confirmed,128.95,128.95
505,438,70,2023-07-19,2023-07-21,2,4,2023-06-20,mobile_app,confirmed,102.16,204.31
1235,347,72,2023-07-19,2023-07-24,5,2,2023-07-11,web,confirmed,173.01,865.05
1272,3,75,2023-07-19,2023-07-22,3,1,2023-07-05,agency,confirmed,176.37,529.11
915,235,76,2023-07-19,2023-07-21,2,4,2023-07-03,web,confirmed,89.11,178.21
961,593,80,2023-07-19,2023-07-20,1,2,2023-05-28,phone,confirmed,86.54,86.54
244,762,81,2023-07-19,2023-07-24,5,2,2023-05-24,web,confirmed,165.35,826.77
29,622,83,2023-07-19,2023-07-21,2,4,2023-05-22,web,confirmed,77.11,154.22
1489,690,84,2023-07-19,2023-07-20,1,4,2023-06-01,web,confirmed,136.71,136.71
1564,257,91,2023-07-19,2023-07-20,1,3,2023-07-14,web,confirmed,143.34,143.34
560,384,96,2023-07-19,2023-07-22,3,3,2023-05-31,mobile_app,confirmed,154.8,464.41
1092,307,99,2023-07-19,2023-07-21,2,3,2023-06-21,phone,confirmed,87.2,174.39
359,434,101,2023-07-19,2023-07-22,3,3,2023-07-16,mobile_app,confirmed,170.17,510.51
780,304,102,2023-07-19,2023-07-22,3,2,2023-06-10,agency,confirmed,148.84,446.52
921,728,105,2023-07-19,2023-07-21,2,4,2023-05-21,mobile_app,confirmed,83.22,166.45
388,138,106,2023-07-19,2023-07-24,5,2,2023-06-29,mobile_app,confirmed,76.26,381.32
1626,578,107,2023-07-19,2023-07-20,1,2,2023-06-04,agency,confirmed,168.76,168.76
274,110,111,2023-07-19,2023-07-20,1,3,2023-06-30,web,confirmed,116.7,116.7
361,390,112,2023-07-19,2023-07-20,1,1,2023-06-20,phone,confirmed,116.07,116.07
1410,106,113,2023-07-19,2023-07-21,2,1,2023-06-16,agency,confirmed,84.85,169.7
927,435,114,2023-07-19,2023-07-22,3,2,2023-05-31,phone,confirmed,131.52,394.57
1487,763,121,2023-07-19,2023-07-21,2,4,2023-06-07,web,confirmed,179.14,358.28
1625,455,123,2023-07-19,2023-07-20,1,2,2023-06-23,agency,confirmed,178.1,178.1
595,598,129,2023-07-19,2023-07-22,3,4,2023-06-25,agency,confirmed,81.87,245.62
1334,217,130,2023-07-19,2023-07-21,2,4,2023-06-16,mobile_app,confirmed,70.69,141.37
867,318,134,2023-07-19,2023-07-20,1,4,2023-07-12,agency,confirmed,67.58,67.58
1330,571,138,2023-07-19,2023-07-21,2,2,2023-07-15,web,confirmed,82.86,165.72
1298,686,140,2023-07-19,2023-07-21,2,3,2023-07-06,phone,confirmed,114.4,228.8
1455,8,141,2023-07-19,2023-07-22,3,4,2023-05-31,mobile_app,confirmed,92.99,278.97
329,678,145,2023-07-19,2023-07-23,4,3,2023-06-09,mobile_app,confirmed,124.23,496.93
1811,537,147,2023-07-19,2023-07-20,1,1,2023-06-06,mobile_app,confirmed,99.25,99.25
1915,319,3,2023-07-20,2023-07-21,1,3,2023-07-13,mobile_app,confirmed,80.89,80.89
1155,36,6,2023-07-20,2023-07-22,2,3,2023-06-02,mobile_app,confirmed,126.98,253.96
1519,499,7,2023-07-20,2023-07-22,2,2,2023-07-11,mobile_app,confirmed,152.64,305.28
502,448,8,2023-07-20,2023-07-22,2,1,2023-07-05,mobile_app,confirmed,94.99,189.99
957,695,10,2023-07-20,2023-07-23,3,2,2023-05-24,phone,confirmed,66.53,199.59
265,796,12,2023-07-20,2023-07-24,4,3,2023-06-03,phone,confirmed,122.27,489.06
1985,44,15,2023-07-20,2023-07-21,1,3,2023-07-11,mobile_app,confirmed,68.71,68.71
631,100,16,2023-07-20,2023-07-23,3,2,2023-05-26,phone,confirmed,61.99,185.97
659,226,17,2023-07-20,2023-07-23,3,3,2023-07-15,phone,confirmed,70.5,211.51
380,562,22,2023-07-20,2023-07-21,1,2,2023-06-03,web,confirmed,123.2,123.2
573,552,24,2023-07-20,2023-07-21,1,3,2023-06-22,agency,confirmed,127.64,127.64
2002,696,25,2023-07-20,2023-07-21,1,2,2023-06-21,agency,confirmed,77.7,77.7
1971,423,27,2023-07-20,2023-07-21,1,4,2023-06-17,phone,confirmed,104.94,104.94
1140,472,29,2023-07-20,2023-07-21,1,2,2023-07-09,web,confirmed,81.24,81.24
753,549,34,2023-07-20,2023-07-23,3,4,2023-06-18,phone,confirmed,173.51,520.54
1412,528,40,2023-07-20,2023-07-22,2,2,2023-06-27,web,confirmed,85.11,170.21
1924,385,41,2023-07-20,2023-07-21,1,4,2023-07-18,mobile_app,confirmed,99.52,99.52
779,410,43,2023-07-20,2023-07-24,4,4,2023-07-17,web,confirmed,126.33,505.31
469,669,44,2023-07-20,2023-07-24,4,3,2023-05-27,mobile_app,confirmed,107.66,430.63
1955,413,45,2023-07-20,2023-07-21,1,4,2023-07-05,mobile_app,confirmed,125.85,125.85
1483,717,46,2023-07-20,2023-07-21,1,4,2023-07-18,agency,confirmed,62.7,62.7
2000,248,48,2023-07-20,2023-07-21,1,2,2023-05-28,mobile_app,confirmed,153.95,153.95
1717,653,50,2023-07-20,2023-07-21,1,4,2023-05-25,phone,confirmed,172.86,172.86
1543,216,53,2023-07-20,2023-07-23,3,3,2023-06-23,phone,confirmed,149.58,448.75
1560,678,58,2023-07-20,2023-07-22,2,3,2023-06-10,web,confirmed,99.56,199.13
1925,66,59,2023-07-20,2023-07-21,1,2,2023-06-18,mobile_app,confirmed,71.85,71.85
67,598,63,2023-07-20,2023-07-24,4,3,2023-06-17,web,confirmed,61.64,246.57
749,169,65,2023-07-20,2023-07-22,2,2,2023-05-23,agency,confirmed,143.08,286.17
1144,745,66,2023-07-20,2023-07-24,4,4,2023-06-16,mobile_app,confirmed,62.45,249.78
1293,388,67,2023-07-20,2023-07-23,3,2,2023-07-18,phone,confirmed,78.24,234.71
736,213,68,2023-07-20,2023-07-26,6,4,2023-06-03,phone,confirmed,136.13,816.78
511,160,71,2023-07-20,2023-07-23,3,4,2023-06-28,mobile_app,confirmed,63.2,189.61
82,156,73,2023-07-20,2023-07-23,3,3,2023-07-13,agency,confirmed,158.22,474.67
1228,506,79,2023-07-20,2023-07-24,4,4,2023-07-10,agency,confirmed,101.14,404.57
1556,717,80,2023-07-20,2023-07-21,1,1,2023-07-11,phone,confirmed,85.96,85.96
865,732,82,2023-07-20,2023-07-22,2,2,2023-07-15,phone,confirmed,68.22,136.44
240,255,84,2023-07-20,2023-07-22,2,4,2023-05-30,web,confirmed,80.52,161.04
406,82,87,2023-07-20,2023-07-22,2,4,2023-06-25,phone,confirmed,137.06,274.12
128,171,88,2023-07-20,2023-07-24,4,3,2023-06-18,agency,confirmed,169.89,679.54
1310,214,90,2023-07-20,2023-07-21,1,2,2023-06-29,agency,confirmed,60.76,60.76
521,697,91,2023-07-20,2023-07-24,4,4,2023-06-19,mobile_app,confirmed,65.0,259.99
885,595,93,2023-07-20,2023-07-21,1,1,2023-06-06,mobile_app,confirmed,68.96,68.96
715,401,97,2023-07-20,2023-07-23,3,2,2023-07-12,mobile_app,confirmed,90.51,271.53
1996,510,98,2023-07-20,2023-07-21,1,3,2023-06-28,agency,confirmed,150.9,150.9
1951,497,100,2023-07-20,2023-07-21,1,2,2023-05-21,phone,confirmed,141.6,141.6
962,676,104,2023-07-20,2023-07-23,3,2,2023-06-24,phone,confirmed,103.75,311.24
870,161,107,2023-07-20,2023-07-23,3,4,2023-06-19,mobile_app,confirmed,122.55,367.66
548,616,109,2023-07-20,2023-07-23,3,4,2023-06-12,mobile_app,confirmed,76.67,230.02
917,792,110,2023-07-20,2023-07-23,3,2,2023-07-05,web,confirmed,68.79,206.37
2001,394,111,2023-07-20,2023-07-21,1,3,2023-06-18,phone,confirmed,109.8,109.8
1568,313,112,2023-07-20,2023-07-22,2,3,2023-06-26,web,confirmed,156.26,312.52
1495,430,115,2023-07-20,2023-07-21,1,2,2023-07-17,web,confirmed,74.36,74.36
496,481,116,2023-07-20,2023-07-23,3,3,2023-05-26,phone,confirmed,85.7,257.1
1721,758,117,2023-07-20,2023-07-21,1,2,2023-06-12,mobile_app,confirmed,112.76,112.76
929,199,120,2023-07-20,2023-07-24,4,4,2023-06-19,agency,confirmed,149.81,599.22
1609,673,122,2023-07-20,2023-07-22,2,3,2023-06-10,agency,confirmed,111.68,223.37
853,621,123,2023-07-20,2023-07-23,3,1,2023-06-11,web,confirmed,123.72,371.17
1982,571,124,2023-07-20,2023-07-21,1,1,2023-07-07,web,confirmed,163.2,163.2
489,135,125,2023-07-20,2023-07-26,6,3,2023-07-10,phone,confirmed,87.66,525.98
1981,769,126,2023-07-20,2023-07-21,1,2,2023-06-14,web,confirmed,70.06,70.06
486,218,132,2023-07-20,2023-07-23,3,3,2023-07-14,agency,confirmed,61.8,185.39
1476,77,133,2023-07-20,2023-07-22,2,1,2023-07-12,web,confirmed,155.04,310.08
907,194,134,2023-07-20,2023-07-23,3,2,2023-07-11,agency,confirmed,72.6,217.81
1989,336,137,2023-07-20,2023-07-21,1,3,2023-07-03,web,confirmed,161.35,161.35
1594,793,142,2023-07-20,2023-07-22,2,4,2023-05-25,phone,confirmed,172.93,345.87
27,630,146,2023-07-20,2023-07-22,2,2,2023-07-01,agency,confirmed,70.31,140.61
202,647,147,2023-07-20,2023-07-22,2,1,2023-06-12,phone,confirmed,149.81,299.63
98,364,148,2023-07-20,2023-07-21,1,4,2023-06-12,web,confirmed,91.37,91.37
1943,147,1,2023-07-21,2023-07-22,1,1,2023-06-14,agency,confirmed,154.73,154.73
1217,662,3,2023-07-21,2023-07-23,2,3,2023-06-17,web,confirmed,132.75,265.51
456,95,9,2023-07-21,2023-07-24,3,4,2023-07-16,agency,confirmed,160.43,481.29
931,363,13,2023-07-21,2023-07-26,5,1,2023-07-04,agency,confirmed,157.28,786.39
1695,395,14,2023-07-21,2023-07-23,2,4,2023-07-03,agency,confirmed,83.86,167.73
441,35,15,2023-07-21,2023-07-22,1,1,2023-07-10,phone,confirmed,70.45,70.45
930,587,18,2023-07-21,2023-07-24,3,2,2023-06-13,agency,confirmed,97.12,291.37
1947,587,20,2023-07-21,2023-07-22,1,1,2023-05-27,phone,confirmed,104.67,104.67
1931,27,22,2023-07-21,2023-07-22,1,3,2023-07-11,web,confirmed,113.77,113.77
355,718,23,2023-07-21,2023-07-24,3,4,2023-06-14,agency,confirmed,79.22,237.67
1884,168,24,2023-07-21,2023-07-22,1,3,2023-06-17,agency,confirmed,158.25,158.25
776,358,25,2023-07-21,2023-07-22,1,4,2023-06-12,phone,confirmed,158.5,158.5
1553,790,27,2023-07-21,2023-07-23,2,2,2023-06-02,web,confirmed,166.56,333.11
1854,199,29,2023-07-21,2023-07-22,1,3,2023-06-16,web,confirmed,60.46,60.46
1904,107,30,2023-07-21,2023-07-22,1,2,2023-06-12,mobile_app,confirmed,133.32,133.32
653,435,32,2023-07-21,2023-07-25,4,3,2023-06-30,phone,confirmed,89.33,357.34
1691,444,33,2023-07-21,2023-07-23,2,4,2023-07-09,mobile_app,confirmed,102.33,204.66
1647,31,38,2023-07-21,2023-07-22,1,1,2023-06-08,mobile_app,confirmed,117.32,117.32
1984,2,39,2023-07-21,2023-07-22,1,3,2023-06-10,phone,confirmed,78.78,78.78
411,799,41,2023-07-21,2023-07-25,4,1,2023-07-01,phone,confirmed,114.92,459.69
293,124,42,2023-07-21,2023-07-23,2,4,2023-06-17,web,confirmed,174.01,348.02
651,132,45,2023-07-21,2023-07-24,3,2,2023-06-30,web,confirmed,157.77,473.3
771,376,46,2023-07-21,2023-07-23,2,1,2023-06-19,mobile_app,confirmed,135.6,271.21
1072,792,48,2023-07-21,2023-07-26,5,4,2023-06-21,mobile_app,confirmed,64.78,323.88
1446,709,50,2023-07-21,2023-07-23,2,2,2023-07-12,web,confirmed,114.33,228.66
898,104,59,2023-07-21,2023-07-25,4,4,2023-05-24,agency,confirmed,148.07,592.29
856,465,60,2023-07-21,2023-07-22,1,3,2023-07-21,web,confirmed,169.44,169.44
942,94,70,2023-07-21,2023-07-24,3,2,2023-06-20,phone,confirmed,87.99,263.97
1311,309,74,2023-07-21,2023-07-24,3,2,2023-07-09,agency,confirmed,131.69,395.08
1597,144,76,2023-07-21,2023-07-22,1,1,2023-05-25,agency,confirmed,129.22,129.22
564,341,77,2023-07-21,2023-07-22,1,4,2023-06-21,web,confirmed,173.77,173.77
472,139,80,2023-07-21,2023-07-26,5,1,2023-07-11,mobile_app,confirmed,110.37,551.84
1431,451,83,2023-07-21,2023-07-23,2,3,2023-05-29,phone,confirmed,156.08,312.16
80,118,85,2023-07-21,2023-07-27,6,4,2023-07-01,agency,confirmed,131.63,789.76
854,644,90,2023-07-21,2023-07-25,4,1,2023-06-14,agency,confirmed,148.61,594.42
190,334,93,2023-07-21,2023-07-24,3,2,2023-05-29,web,confirmed,145.81,437.43
1411,27,95,2023-07-21,2023-07-23,2,3,2023-07-07,mobile_app,confirmed,93.37,186.75
758,510,98,2023-07-21,2023-07-26,5,3,2023-07-06,phone,confirmed,78.17,390.87
158,625,99,2023-07-21,2023-07-25,4,3,2023-07-13,agency,confirmed,106.61,426.45
976,338,100,2023-07-21,2023-07-23,2,2,2023-07-15,mobile_app,confirmed,73.16,146.31
1317,254,105,2023-07-21,2023-07-22,1,2,2023-06-14,phone,confirmed,172.41,172.41
1154,366,111,2023-07-21,2023-07-23,2,3,2023-06-27,phone,confirmed,115.69,231.39
829,138,113,2023-07-21,2023-07-22,1,2,2023-05-30,agency,confirmed,171.8,171.8
576,712,115,2023-07-21,2023-07-24,3,2,2023-06-23,phone,confirmed,77.27,231.82
640,548,117,2023-07-21,2023-07-23,2,1,2023-06-11,mobile_app,confirmed,79.86,159.73
106,302,121,2023-07-21,2023-07-24,3,1,2023-06-24,agency,confirmed,137.88,413.64
1316,181,124,2023-07-21,2023-07-23,2,1,2023-06-11,phone,confirmed,121.1,242.2
1313,648,126,2023-07-21,2023-07-23,2,4,2023-05-27,phone,confirmed,134.19,268.39
1445,93,127,2023-07-21,2023-07-23,2,4,2023-07-01,mobile_app,confirmed,172.02,344.03
1753,523,128,2023-07-21,2023-07-22,1,1,2023-06-08,phone,confirmed,179.79,179.79
363,325,130,2023-07-21,2023-07-24,3,2,2023-05-25,agency,confirmed,137.67,413.01
641,457,137,2023-07-21,2023-07-24,3,3,2023-07-03,web,confirmed,111.75,335.26
1056,779,138,2023-07-21,2023-07-25,4,4,2023-07-20,agency,confirmed,145.19,580.76
1674,131,139,2023-07-21,2023-07-23,2,1,2023-07-02,agency,confirmed,179.19,358.37
1598,689,140,2023-07-21,2023-07-22,1,4,2023-06-27,web,confirmed,134.21,134.21
408,326,143,2023-07-21,2023-07-24,3,3,2023-07-06,phone,confirmed,77.92,233.75
949,283,144,2023-07-21,2023-07-22,1,3,2023-06-14,web,confirmed,113.29,113.29
1587,283,148,2023-07-21,2023-07-23,2,2,2023-06-13,agency,confirmed,150.28,300.56
1990,481,149,2023-07-21,2023-07-22,1,1,2023-05-24,mobile_app,confirmed,135.37,135.37
1637,413,150,2023-07-21,2023-07-23,2,2,2023-05-24,agency,confirmed,94.95,189.9
1308,258,1,2023-07-22,2023-07-23,1,3,2023-05-23,mobile_app,confirmed,76.29,76.29
424,642,2,2023-07-22,2023-07-23,1,1,2023-07-07,phone,confirmed,77.28,77.28
721,745,4,2023-07-22,2023-07-27,5,1,2023-07-05,mobile_app,confirmed,158.22,791.12
366,88,6,2023-07-22,2023-07-26,4,2,2023-07-15,mobile_app,confirmed,178.86,715.45
540,621,7,2023-07-22,2023-07-25,3,1,2023-07-22,phone,confirmed,110.86,332.57
1184,549,8,2023-07-22,2023-07-24,2,2,2023-05-27,agency,confirmed,96.99,193.97
86,421,11,2023-07-22,2023-07-23,1,4,2023-05-30,phone,confirmed,103.27,103.27
880,727,15,2023-07-22,2023-07-26,4,4,2023-06-14,agency,confirmed,110.51,442.05
501,454,20,2023-07-22,2023-07-24,2,2,2023-06-11,mobile_app,confirmed,103.3,206.6
837,396,22,2023-07-22,2023-07-23,1,4,2023-07-19,phone,confirmed,85.5,85.5
940,595,24,2023-07-22,2023-07-25,3,2,2023-05-25,agency,confirmed,156.7,470.09
711,209,25,2023-07-22,2023-07-25,3,4,2023-07-07,agency,confirmed,100.94,302.81
1671,423,28,2023-07-22,2023-07-23,1,3,2023-06-17,web,confirmed,137.77,137.77
146,512,29,2023-07-22,2023-07-27,5,3,2023-06-05,agency,confirmed,122.25,611.26
556,452,30,2023-07-22,2023-07-23,1,2,2023-06-03,phone,confirmed,108.04,108.04
338,531,37,2023-07-22,2023-07-25,3,3,2023-06-16,agency,confirmed,179.73,539.2
849,481,38,2023-07-22,2023-07-25,3,2,2023-07-06,mobile_app,confirmed,131.84,395.53
823,600,39,2023-07-22,2023-07-25,3,2,2023-05-31,phone,confirmed,148.5,445.49
1703,252,40,2023-07-22,2023-07-23,1,3,2023-06-22,web,confirmed,172.11,172.11
1583,242,47,2023-07-22,2023-07-24,2,3,2023-06-24,mobile_app,confirmed,168.32,336.63
277,113,51,2023-07-22,2023-07-28,6,2,2023-06-02,mobile_app,confirmed,165.34,992.05
883,193,52,2023-07-22,2023-07-26,4,1,2023-05-31,phone,confirmed,69.75,278.99
717,395,55,2023-07-22,2023-07-25,3,3,2023-07-07,mobile_app,confirmed,87.74,263.23
1067,499,57,2023-07-22,2023-07-27,5,3,2023-07-22,web,confirmed,105.0,524.99
448,792,58,2023-07-22,2023-07-25,3,3,2023-06-13,phone,confirmed,94.79,284.38
1776,293,60,2023-07-22,2023-07-23,1,3,2023-06-04,mobile_app,confirmed,69.21,69.21
1528,521,65,2023-07-22,2023-07-23,1,1,2023-07-02,agency,confirmed,125.67,125.67
